br-icloud.com.br,phishing
http://www.garage-pirenne.be/index.php?option=com_content&view=article&id=70&vsig70_0=15,defacement
http://adventure-nicaragua.net/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2FkdmVudHVyZS1uaWNhcmFndWEubmV0L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTQ3OmFib3V0JmNhdGlkPTM2OmRlbW8tYXJ0aWNsZXMmSXRlbWlkPTU0,defacement
http://www.pashminaonline.com/pure-pashminas,defacement
www.commark.com/formsave/,phishing
www.doctorjackson.org/calendar/index.cfm,phishing
www.si.surfdsl.net/cfx_execute/index.html,phishing
www.bryantwebconsulting.com/cftags/,phishing
www.dazzlindonna.com/blog/coldfusion-calendar-scripts-and-coldfusion-applications/,phishing
www.zrinity.com/xml/xmlparser/,phishing
www.linuxplanet.com/linuxplanet/reviews/1234/1/,phishing
www.gcn.com/print/23_33/27927-1.html,phishing
www.forta.com/books/0789723654/,phishing
www.houseoffusion.com/groups/Spectra-Talk/,phishing
www.novabean.com/cfmdecrypt/,phishing
www.newatlanta.com/products/bluedragon/,phishing
www.adobe.com/cfusion/usergroups/,phishing
coldfusion.meetup.com/17/,phishing
www.meetup.com/HoustonCFUG/,phishing
www.mariposa.com.au/arcims/,phishing
www.briankotek.com/blog/,phishing
carehart.org/blog/,phishing
www.dougboude.com/blog/,phishing
weblogs.macromedia.com/mxna/xml/rss.cfm?query=bySmartCategory&amp;languages=1&amp;smartCategoryId=1&amp;smartCategoryKey=D0382F3A-9D2B-69E8-C7BC317066FA1CC2,phishing
weblogs.macromedia.com/mxna/index.cfm?query=bySmartCategory&amp;smartCategoryId=1&amp;smartCategoryName=ColdFusion&amp;smartCategoryKey=D0382F3A-9D2B-69E8-C7BC317066FA1CC2,phishing
www.bpurcell.org/blog/index.cfm,phishing
blogs.sanmathi.org/ashwin/,phishing
www.garyrgilbert.com/blog/,phishing
techfeed.net/blog/,phishing
www.forta.com/blog/rss.cfm?mode=full,phishing
www.cfunited.com/blog/index.cfm/podcast,phishing
www.sitepoint.com/blogs/category/coldfusion/,phishing
www.bryantwebconsulting.com/blog/,phishing
www.iknowkungfoo.com/blog/,phishing
www.placona.co.uk/blog/,phishing
www.1smartsolution.com/blog/,phishing
www.n-smith.com/index.cfm/my-blog/,phishing
www.luismajano.com/blog/,phishing
www.cookiecentral.com/faq/,phishing
www.howstuffworks.com/cookie.htm,phishing
www.databasejournal.com/features/mssql/article.php/3085211,phishing
www.databasejournal.com/features/mssql/article.php/3307541,phishing
www.databasejournal.com/features/mysql/article.php/1430061,phishing
www.databasejournal.com/features/mssql/article.php/3441981,phishing
dev.mysql.com/tech-resources/articles/ddws/index.html,phishing
www.devshed.com/c/a/Python/Database-Programming-in-Python-Accessing-MySQL/,phishing
www.aspfree.com/c/a/Database/Using-Data-Access-Pages-to-Access-Data-on-a-SQL-Anywhere-10-Database/,phishing
infolab.stanford.edu/~ullman/fcdb/oracle/or-web.html,phishing
www.c-sharpcorner.com/UploadFile/nsatheeshk/Linq06302006030119AM/Linq.aspx,phishing
weblogs.asp.net/scottgu/archive/2007/05/19/using-linq-to-sql-part-1.aspx,phishing
delphi.about.com/od/database/l/aa112701a.htm,phishing
www.methodsandtools.com/archive/archive.php?id=47,phishing
www.oracle.com/technology/pub/articles/piotrowski-pythoncore.html?rssid=rss_otn_articles,phishing
www.ehow.com/how_2064306_use-onfolio-manage-web-pages.html,phishing
www.theinternetdigest.net/articles/database-driven-websites.html,phishing
coldfusion.sys-con.com/node/41940,phishing
www.informit.com/articles/article.aspx?p=23674,phishing
